# Spike B promisc - run 5, host-timestamped, 2026-08-09, nRF54L15 DK (COM7, 115200) running
# ant_core/spike/promisc built for nrf54l15dk/nrf54l15/cpuapp.
#
# Rig: two boards. The capture board hears; the Adafruit Feather nRF52840
# already flashed with the shipping dongle firmware (0FCF:1009, serial
# ...6183) is driven as an ANT+ master by
# ant_core/spike/promisc/spike_b_drive.py --role master. Zero Feather flashes.
# Device under test: #14871 (0x3A17), device type 0x0B, transmission type 5,
# channel period 8182 (4.005 Hz) - the same transmitter Spike A used.
#
# Radio: promiscuous, PCNF0=0, BALEN=2 (on-air address A6 C5 17), STATLEN=12,
# BASE0=BASE1=0xA3650000, eight logical addresses armed (RXADDRESSES=0xFF) with
# the real devnum_lo at slot 5 and seven decoys.
#
# Line format:
#   P t=<us> dt=<us since this device's previous frame> OK|ER m=<RXMATCH>
#     rssi=<dBm> dn=<device number> ty=<device type> tt=<transmission type>
#     B3=<the byte under investigation> pl=<8 payload bytes> crc=<RADIO->RXCRC>
#     air=<us from the ADDRESS interrupt to the END interrupt>
#   S <running counters and a histogram of B3 over CRC-valid frames>
# Payload byte 0 marks what the host asked for: B0 broadcast, A0 acknowledged,
# C0 burst; byte 1 is that message's sequence number in the host script.
# Counters in S lines are cumulative since the board booted, so they span every
# run made without a reflash, not just this one.
#
# Only CRC-valid frames from this device are printed, plus CRC-failing frames
# whose channel ID still reads correctly (there were none). Frames rejected by
# the CRC are noise through a 3-byte matcher and are counted, not printed.
#
# As run 1 but every line carries the host monotonic clock (seconds
# since the logger started) in front of it, which is what the slot
# phase, jitter and open-time figures in docs/spike-b-results.md are
# read from. Host sequence: 10 s broadcast, 2 acknowledged messages,
# a 1-block and a 12-block burst, 6 s broadcast.
#
# host t0 = monotonic 153918.687000
   14.297 S t=2338573642 ours=804 foreign=0 longframe=0 crc_ok=804 crc_err=6772 addr=7576 end=7576 dropped=0  B3: 0A=768 8A=9 AA=27
   53.422 P t=2377684112 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0005AA500112233 crc=AF92 air=97
   53.688 P t=2377933809 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0005AA500112233 crc=AF92 air=97
   53.891 P t=2378183521 dt= +249712 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0005AA500112233 crc=AF92 air=82
   54.156 P t=2378433215 dt= +249694 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0005AA500112233 crc=AF92 air=85
   54.391 P t=2378682910 dt= +249695 OK m=5 rssi=-34 dn=14871 ty=0B tt=5 B3=0A pl=A0005AA500112233 crc=AF92 air=87
   54.641 P t=2378932605 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0005AA500112233 crc=AF92 air=88
   54.938 P t=2379182300 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0005AA500112233 crc=AF92 air=89
   55.156 P t=2379431990 dt= +249690 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0005AA500112233 crc=AF92 air=112
   55.422 P t=2379681690 dt= +249700 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=AA pl=A0015AA500112233 crc=0FBD air=93
   55.641 P t=2379931384 dt= +249694 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0015AA500112233 crc=17F3 air=95
   55.922 P t=2380181079 dt= +249695 OK m=5 rssi=-36 dn=14871 ty=0B tt=5 B3=0A pl=A0015AA500112233 crc=17F3 air=97
   56.156 P t=2380430764 dt= +249685 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0015AA500112233 crc=17F3 air=124
   56.422 P t=2380680471 dt= +249707 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0015AA500112233 crc=17F3 air=97
   56.641 P t=2380930168 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0015AA500112233 crc=17F3 air=97
   56.922 P t=2381179865 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0015AA500112233 crc=17F3 air=97
   57.141 P t=2381429561 dt= +249696 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0015AA500112233 crc=17F3 air=97
   57.406 P t=2381679258 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0015AA500112233 crc=17F3 air=97
   57.625 P t=2381928953 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=A0015AA500112233 crc=17F3 air=97
   57.906 P t=2382178651 dt= +249698 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=AA pl=C0005AA500112233 crc=3A64 air=97
